137,87,7670.368
136,88,7679.9236
135,89,7670.1438
134,90,7667.7162
133,91,7646.9612
132,92,7635.0742
131,93,7603.5032
130,94,7586
129,95,7546
141,84,7626
140,85,7641
139,86,7654.3581
138,87,7662.9412
137,88,7667.5866
136,89,7665.6906
135,90,7659.2229
134,91,7646.6504
133,92,7629.7717
132,93,7607.4231
131,94,7583
130,95,7553
142,84,7614
141,85,7624
140,86,7646.4108
139,87,7648.3768
138,88,7661.9636
137,89,7655.6628
136,90,7657.1195
135,91,7641.1093
134,92,7631.9166
133,93,7604.1714
132,94,7588
131,95,7552
143,84,7596
142,85,7613
141,86,7630.0508
140,87,7640.7162
139,88,7648.3048
138,89,7650.7084
137,90,7647.4591
136,91,7639.4945
135,92,7626.2918
134,93,7607.2771
133,94,7585
132,95,7558
143,85,7596
142,86,7621.6457
141,87,7626.3689
140,88,7642.4289
139,89,7639.1973
138,90,7645.0807
137,91,7632.2076
136,92,7627.4763
135,93,7604
134,94,7590.4039
133,95,7557
144,85,7585
143,86,7605.6227
142,87,7618.338
141,88,7628.4862
140,89,7633.2446
139,90,7634.651
138,91,7629.8752
137,92,7620.7218
136,93,7605.9921
135,94,7586.8834
134,95,7562.5697
144,86,7595
143,87,7603.7052
142,88,7621.9144
141,89,7621.4604
140,90,7630.9974
139,91,7621.8958
138,92,7620.9227
137,93,7601.7751
136,94,7591.0016
135,95,7562
145,86,7579
144,87,7594.5009
143,88,7607.8418
142,89,7615.0768
141,90,7620.1188
140,91,7618.4267
139,92,7613.3879
138,93,7602.1321
137,94,7587.1224
136,95,7566
135,96,7542
145,87,7579.3481
144,88,7600.0099
143,89,7602.4245
142,90,7615.0338
141,91,7609.5072
140,92,7611.8984
139,93,7597
138,94,7588.9839
137,95,7564
136,96,7548
146,87,7569.2398
145,88,7585.5644
144,89,7595.1939
143,90,7602.8937
142,91,7604.8675
141,92,7603.9574
140,93,7596.1816
139,94,7583.7968
138,95,7567
137,96,7546.002
136,97,7519
146,88,7576.5439
145,89,7582.1297
144,90,7596.8557
143,91,7594.6837
142,92,7600.716
141,93,7589.6382
140,94,7584.6061
139,95,7564
138,96,7550.6868
137,97,7519
147,88,7561
146,89,7573.5051
145,90,7584.3862
144,91,7588.4139
143,92,7590.9151
142,93,7587.0571
141,94,7578.8799
140,95,7565.1582
139,96,7547
138,97,7524
147,89,7559.2423
146,90,7576.9688
145,91,7577.5573
144,92,7586.4854
143,93,7579.2148
142,94,7577.9192
141,95,7561
140,96,7550.309
139,97,7523
148,89,7550
147,90,7563.4433
146,91,7570.3847
145,92,7576.1026
144,93,7574.9895
143,94,7570.7599
142,95,7561
141,96,7546.6241
140,97,7527
139,98,7503.3507
148,90,7555
147,91,7558.3449
146,92,7570.1262
145,93,7566.222
144,94,7568.3611
143,95,7555.5853
142,96,7547.9966
141,97,7525
140,98,7509
149,90,7540
148,91,7550
147,92,7558.5624
146,93,7560.568
145,94,7560.3187
144,95,7553.6891
143,96,7543.0659
142,97,7527
141,98,7507
140,99,7481
149,91,7537
148,92,7551.7705
147,93,7550.1743
146,94,7556.0433
145,95,7547.0136
144,96,7542.8617
143,97,7523
142,98,7510.24
141,99,7481
150,91,7528
149,92,7539
148,93,7544.0426
147,94,7546.4395
146,95,7543.2795
145,96,7536.8488
144,97,7524
143,98,7507
142,99,7485
141,100,7459
150,92,7532
149,93,7533.4042
148,94,7541.3284
147,95,7534.9917
146,96,7534.504
145,97,7519
144,98,7509.0991
143,99,7483
142,100,7465
151,92,7518
150,93,7526
149,94,7531.0087
148,95,7530.1742
147,96,7526.9261
146,97,7517.5021
145,98,7505
144,99,7486
143,100,7464
151,93,7514
150,94,7524.8154
149,95,7521.3095
148,96,7523.9527
147,97,7511.4759
146,98,7505.1373
145,99,7483
144,100,7468
143,101,7438
152,93,7506
151,94,7513.2822
150,95,7515.3043
149,96,7515.7677
148,97,7509.2714
147,98,7499.6644
146,99,7485
145,100,7465
144,101,7441
152,94,7506.5401
151,95,7505
150,96,7511.4716
149,97,7502.8035
148,98,7499.122
147,99,7480.7849
146,100,7467.9608
145,101,7441
153,94,7493
152,95,7499
151,96,7501.9318
150,97,7498.9408
149,98,7493.2638
148,99,7480.1005
147,100,7464
146,101,7444
153,95,7487
152,96,7496.7291
151,97,7490.5975
150,98,7491.044
149,99,7476
148,100,7465.9451
147,101,7442
146,102,7424
154,95,7479
153,96,7485.551
152,97,7486.041
151,98,7483.3954
150,99,7474
149,100,7461.8649
148,101,7444.0169
147,102,7422
154,96,7478.9385
153,97,7475.9594
152,98,7479.9567
151,99,7469
150,100,7462.0905
149,101,7441.6533
148,102,7426
155,96,7466.7233
154,97,7469.2637
153,98,7470.5014
152,99,7465.8842
151,100,7457.0013
150,101,7441.9005
149,102,7423
148,103,7400
156,96,7460
155,97,7459
154,98,7465.3474
153,99,7457.2428
152,100,7456.0351
151,101,7438.4444
150,102,7425.7992
149,103,7400
156,97,7451
155,98,7454.8297
154,99,7452.8879
153,100,7448.4712
152,101,7438
151,102,7422.4719
150,103,7402.918
149,104,7380
157,97,7440
156,98,7449.2259
155,99,7443.5759
154,100,7444.7936
153,101,7432
152,102,7423.5909
151,103,7401.1306
150,104,7384
157,98,7438
156,99,7437.8216
155,100,7435.886
154,101,7428.7333
153,102,7417.9403
152,103,7402.5767
151,104,7382
150,105,7359
158,98,7432
157,99,7428
156,100,7431.7888
155,101,7421
154,102,7416.5429
153,103,7398.1605
152,104,7385.4349
151,105,7359
158,99,7422
157,100,7422.1942
156,101,7417.5845
155,102,7409.6587
154,103,7397
153,104,7381.7053
152,105,7361.9767
159,99,7412
158,100,7418
157,101,7409.6615
156,102,7407
155,103,7392
154,104,7382.5257
153,105,7359.4803
152,106,7342
159,100,7407
158,101,7405
157,102,7399.9714
156,103,7390
155,104,7377
154,105,7360.3626
153,106,7340
160,100,7402
159,101,7396
158,102,7397
157,103,7383
156,104,7377
155,105,7357
154,106,7342.5632
153,107,7314
160,101,7391
159,102,7388
158,103,7381
157,104,7371.3858
156,105,7357
155,106,7339.771
154,107,7317.3313
161,101,7382
160,102,7385
159,103,7374
158,104,7370
157,105,7352
156,106,7341.1736
155,107,7315.7331
161,102,7376
160,103,7371
159,104,7364
158,105,7352
157,106,7337
156,107,7318
155,108,7295
162,102,7371
161,103,7363
160,104,7361
159,105,7346
158,106,7338
157,107,7315
156,108,7298.3762
162,103,7359
161,104,7354
160,105,7345
159,106,7333
158,107,7316
157,108,7296.2474
156,109,7272
163,103,7349
162,104,7351
161,105,7339
160,106,7332
159,107,7313
158,108,7298.2611
157,109,7270.7598
163,104,7342
162,105,7337
161,106,7327
160,107,7313
159,108,7295
158,109,7273
157,110,7248
164,104,7337
163,105,7328
162,106,7326
161,107,7309
160,108,7297
159,109,7271
158,110,7252
164,105,7323
163,106,7318
162,107,7309
161,108,7294
160,109,7274
159,110,7250.1551
165,105,7314
164,106,7314
163,107,7301
162,108,7295
161,109,7271
160,110,7253.7634
165,106,7305
164,107,7298
163,108,7288
162,109,7273
161,110,7252
166,106,7301
165,107,7290
164,108,7286
163,109,7267
162,110,7255
161,111,7227
167,106,7292
166,107,7286
165,108,7279
164,109,7265
163,110,7250
162,111,7230
167,107,7278
166,108,7276
165,109,7259
164,110,7249
163,111,7227
168,107,7273
167,108,7268
166,109,7257
165,110,7243
164,111,7227
169,107,7265
168,108,7265
167,109,7250
166,110,7243
165,111,7223
164,112,7209
170,107,7260
169,108,7256
168,109,7247
167,110,7237
166,111,7222
165,112,7205
171,107,7251
170,108,7252
169,109,7240
168,110,7236
167,111,7218
166,112,7206
165,113,7181
171,108,7243
170,109,7237
169,110,7229
168,111,7216
167,112,7202
166,113,7183
172,108,7239
171,109,7229
170,110,7227
169,111,7212
168,112,7202
167,113,7180
172,109,7225
171,110,7220
170,111,7209
169,112,7197
168,113,7181
173,109,7218
172,110,7217
171,111,7204
170,112,7197
169,113,7177
173,110,7210
172,111,7201
171,112,7192
170,113,7177
174,110,7207
173,111,7195
172,112,7191
171,113,7173
170,114,7163
174,111,7192
173,112,7185
172,113,7172
171,114,7159
175,111,7185
174,112,7183
173,113,7168
172,114,7159
175,112,7176
174,113,7166
173,114,7155
172,115,7139
176,112,7174
175,113,7160
174,114,7154
173,115,7135
176,113,7158
175,114,7149
174,115,7135
173,116,7119
177,113,7152
176,114,7147
175,115,7131
174,116,7120
177,114,7141
176,115,7129
175,116,7116
174,117,7098
177,115,7124
176,116,7116
175,117,7095
177,116,7111
176,117,7095
175,118,7078
177,117,7092
176,118,7079
177,118,7076
